src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,target_atm_neighbor,target_file_name,fast
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,txt thing,,,,,ui home main activity,,,minimal,,,,,,main activity,,,0.7207085092862447
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,sample todo,txt thing,,,,,ui home main activity,,,,,option,,,,main activity,,,0.7773807545502981
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,txt thing,,,,,ui home main activity,,,n todos,,,,,,main activity,,,0.7556790262460709
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,txt thing,,,,,ui home main activity,,,,user,,,title,,add activity,,,0.4461110420525074
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,txt thing,,,,,ui home main activity,,,,,navigate,,,,add activity,,,0.49177318314711255
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,txt thing,,,,,ui home main activity,,,,make float action button,,,,,add activity,,ic send white dp,0.3606495037674904
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.Switch,clickable,clickable,1.0,sample todo,txt thing,,,,,ui home main activity,,,off,date compat,,,,remind,add activity,,,0.3855192909638087
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,sample todo,txt thing,,,,,ui home main activity,,,remind,user remind,,,,,add activity,,,0.40983098149299624
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,txt thing,,,,,ui home main activity,,,,user reminder icon,,,,,add activity,,,0.42040477097034457
a22b2,a22b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,txt thing,,,,,ui home main activity,,,sample todo,user,,,title,,add activity,,,0.6149483397603035
a23b2,a23b2-a21b2,1.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab new task,,,,,view main activity,,plus white,,add item fab,,,,,main activity,,ic add white dp,0.6192109575495124
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new task,,,,,view main activity,,plus white,minimal,,,,,,main activity,,,0.7799442509810129
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,fab new task,,,,,view main activity,,plus white,,,option,,,,main activity,,,0.7632494370142618
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab new task,,,,,view main activity,,plus white,n todos,,,,,,main activity,,,0.585677731782198
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab new task,,,,,view main activity,,plus white,,user,,,title,,add activity,,,0.44553082808852196
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab new task,,,,,view main activity,,plus white,,,navigate,,,,add activity,,,0.5436343550682068
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab new task,,,,,view main activity,,plus white,,make float action button,,,,,add activity,,ic send white dp,0.41786326467990875
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.Switch,clickable,clickable,1.0,,fab new task,,,,,view main activity,,plus white,off,date compat,,,,remind,add activity,,,0.33781713992357254
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab new task,,,,,view main activity,,plus white,remind,user remind,,,,,add activity,,,0.3737846851348877
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab new task,,,,,view main activity,,plus white,,user reminder icon,,,,,add activity,,,0.39450044333934786
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab new task,,,,,view main activity,,plus white,sample todo,user,,,title,,add activity,,,0.38367145756880444
a23b2,a23b2-a21b2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,fab new task,,,,,view main activity,,plus white,sample todo,list item textview,,,,,main activity,,,0.43458336911031176
a23b2,a23b2-a21b2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,name,et new task name,,,,,view main activity,,,,user,,,title,,add activity,,,0.5091403424739838
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,name,et new task name,,,,,view main activity,,,,add item fab,,,,,main activity,,ic add white dp,0.399603572441265
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,name,et new task name,,,,,view main activity,,,minimal,,,,,,main activity,,,0.7353951732317606
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,name,et new task name,,,,,view main activity,,,,,option,,,,main activity,,,0.7574803729852041
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,name,et new task name,,,,,view main activity,,,,,navigate,,,,add activity,,,0.5264853437741598
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,name,et new task name,,,,,view main activity,,,,make float action button,,,,,add activity,,ic send white dp,0.31378162931650877
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,1.0,name,et new task name,,,,,view main activity,,,off,date compat,,,,remind,add activity,,,0.3429238771398862
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,name,et new task name,,,,,view main activity,,,remind,user remind,,,,,add activity,,,0.3795201689004898
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,name,et new task name,,,,,view main activity,,,,user reminder icon,,,,,add activity,,,0.42402496337890627
a23b2,a23b2-a21b2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,name,et new task name,,,,,view main activity,,,sample todo,list item textview,,,,,main activity,,,0.47011448442935944
a23b2,a23b2-a21b2,3.0,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,okay,bt new task ok,,,,,view main activity,,,,make float action button,,,,,add activity,,ic send white dp,0.3583110421895981
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,okay,bt new task ok,,,,,view main activity,,,,add item fab,,,,,main activity,,ic add white dp,0.45314449816942215
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,bt new task ok,,,,,view main activity,,,minimal,,,,,,main activity,,,0.7353951732317606
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,okay,bt new task ok,,,,,view main activity,,,,,option,,,,main activity,,,0.7574803729852041
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,okay,bt new task ok,,,,,view main activity,,,n todos,,,,,,main activity,,,0.645704373717308
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,okay,bt new task ok,,,,,view main activity,,,,user,,,title,,add activity,,,0.4326690696179867
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,okay,bt new task ok,,,,,view main activity,,,,,navigate,,,,add activity,,,0.5264853437741598
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,1.0,okay,bt new task ok,,,,,view main activity,,,off,date compat,,,,remind,add activity,,,0.37646135687828064
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,okay,bt new task ok,,,,,view main activity,,,remind,user remind,,,,,add activity,,,0.40868412554264066
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,okay,bt new task ok,,,,,view main activity,,,,user reminder icon,,,,,add activity,,,0.39819464087486267
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,okay,bt new task ok,,,,,view main activity,,,sample todo,user,,,title,,add activity,,,0.3602787305911382
a23b2,a23b2-a21b2,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,okay,bt new task ok,,,,,view main activity,,,sample todo,list item textview,,,,,main activity,,,0.4450471443789346
a23b2,a23b2-a21b2,4.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,sample todo,tv exlv task name,,,,,view main activity,,,sample todo,list item textview,,,,,main activity,,,0.6856983367885862
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,tv exlv task name,,,,,view main activity,,,,add item fab,,,,,main activity,,ic add white dp,0.35518323568006355
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,tv exlv task name,,,,,view main activity,,,minimal,,,,,,main activity,,,0.7353951732317606
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,sample todo,tv exlv task name,,,,,view main activity,,,,,option,,,,main activity,,,0.7574803729852041
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,tv exlv task name,,,,,view main activity,,,n todos,,,,,,main activity,,,0.7289734147489071
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,tv exlv task name,,,,,view main activity,,,,user,,,title,,add activity,,,0.5086242482066154
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,tv exlv task name,,,,,view main activity,,,,,navigate,,,,add activity,,,0.5372190376122793
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,tv exlv task name,,,,,view main activity,,,,make float action button,,,,,add activity,,ic send white dp,0.2871434614062309
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.Switch,clickable,clickable,1.0,sample todo,tv exlv task name,,,,,view main activity,,,off,date compat,,,,remind,add activity,,,0.3687269017100334
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,sample todo,tv exlv task name,,,,,view main activity,,,remind,user remind,,,,,add activity,,,0.3846445560455322
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,tv exlv task name,,,,,view main activity,,,,user reminder icon,,,,,add activity,,,0.4236120879650116
a23b2,a23b2-a21b2,4.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,tv exlv task name,,,,,view main activity,,,sample todo,user,,,title,,add activity,,,0.6546976317962011
a24b2,a24b2-a21b2,0.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,new list name,add list,,,,,simply activity,,,,user,,,title,,add activity,,,0.6849948801100254
a24b2,a24b2-a21b2,0.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,new list name,add list,,,,,simply activity,,,,add item fab,,,,,main activity,,ic add white dp,0.4877631132091795
a24b2,a24b2-a21b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,new list name,add list,,,,,simply activity,,,minimal,,,,,,main activity,,,0.5081356863180796
a24b2,a24b2-a21b2,0.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,new list name,add list,,,,,simply activity,,,,,option,,,,main activity,,,0.5410954554875692
a24b2,a24b2-a21b2,0.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,new list name,add list,,,,,simply activity,,,,,navigate,,,,add activity,,,0.7418874651193619
a24b2,a24b2-a21b2,0.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,new list name,add list,,,,,simply activity,,,,make float action button,,,,,add activity,,ic send white dp,0.4430888220667839
a24b2,a24b2-a21b2,0.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,1.0,new list name,add list,,,,,simply activity,,,off,date compat,,,,remind,add activity,,,0.5011299401521683
a24b2,a24b2-a21b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,new list name,add list,,,,,simply activity,,,remind,user remind,,,,,add activity,,,0.5473890900611877
a24b2,a24b2-a21b2,0.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,new list name,add list,,,,,simply activity,,,,user reminder icon,,,,,add activity,,,0.5543919116258621
a24b2,a24b2-a21b2,0.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,new list name,add list,,,,,simply activity,,,sample todo,list item textview,,,,,main activity,,,0.4658258408308029
a24b2,a24b2-a21b2,1.0,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,2.0,add,add list,,,,,simply activity,,,,make float action button,,,,,add activity,,ic send white dp,0.590462040901184
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,add,add list,,,,,simply activity,,,,add item fab,,,,,main activity,,ic add white dp,0.7138925313949585
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,add list,,,,,simply activity,,,minimal,,,,,,main activity,,,0.5081356863180796
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,add,add list,,,,,simply activity,,,,,option,,,,main activity,,,0.5410954554875692
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add,add list,,,,,simply activity,,,n todos,,,,,,main activity,,,0.3695314982905984
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,add,add list,,,,,simply activity,,,,user,,,title,,add activity,,,0.620889812707901
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add,add list,,,,,simply activity,,,,,navigate,,,,add activity,,,0.7418874651193619
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.Switch,clickable,clickable,1.0,add,add list,,,,,simply activity,,,off,date compat,,,,remind,add activity,,,0.576756939291954
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add,add list,,,,,simply activity,,,remind,user remind,,,,,add activity,,,0.5717199355363846
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add,add list,,,,,simply activity,,,,user reminder icon,,,,,add activity,,,0.5525333255529403
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,2.0,add,add list,,,,,simply activity,,,sample todo,user,,,title,,add activity,,,0.5675263375043869
a24b2,a24b2-a21b2,1.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,3.0,add,add list,,,,,simply activity,,,sample todo,list item textview,,,,,main activity,,,0.5635741412639618
a24b2,a24b2-a21b2,2.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,sample todo,,,,,,simply activity,,,sample todo,list item textview,,,,,main activity,,,0.8189028799533844
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,,,,,,simply activity,,,,add item fab,,,,,main activity,,ic add white dp,0.4884019196033478
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,,,,,,simply activity,,,minimal,,,,,,main activity,,,0.4740525633096695
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,sample todo,,,,,,simply activity,,,,,option,,,,main activity,,,0.507012332479159
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,,,,,,simply activity,,,n todos,,,,,,main activity,,,0.5183530636131763
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,,,,,,simply activity,,,,user,,,title,,add activity,,,0.4055612552911043
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,,,,,,simply activity,,,,,navigate,,,,add activity,,,0.5059443165858587
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,,,,,,simply activity,,,,make float action button,,,,,add activity,,ic send white dp,0.48725908249616623
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.Switch,clickable,clickable,1.0,sample todo,,,,,,simply activity,,,off,date compat,,,,remind,add activity,,,0.455605685710907
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,sample todo,,,,,,simply activity,,,remind,user remind,,,,,add activity,,,0.4293564520776272
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,,,,,,simply activity,,,,user reminder icon,,,,,add activity,,,0.4286413639783859
a24b2,a24b2-a21b2,2.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,,,,,,simply activity,,,sample todo,user,,,title,,add activity,,,0.8388189375400543
a25b2,a25b2-a21b2,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab add,,,,,activity main,,ic add black dp,,add item fab,,,,,main activity,,ic add white dp,0.9837972894310951
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,activity main,,ic add black dp,minimal,,,,,,main activity,,,0.743205318848292
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,fab add,,,,,activity main,,ic add black dp,,,option,,,,main activity,,,0.7782366077105204
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,activity main,,ic add black dp,n todos,,,,,,main activity,,,0.6320409141480923
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab add,,,,,activity main,,ic add black dp,,user,,,title,,add activity,,,0.6109949722886086
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,activity main,,ic add black dp,,,navigate,,,,add activity,,,0.7410481919844946
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,activity main,,ic add black dp,,make float action button,,,,,add activity,,ic send white dp,0.6957378499209881
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.Switch,clickable,clickable,1.0,,fab add,,,,,activity main,,ic add black dp,off,date compat,,,,remind,add activity,,,0.48927345623572666
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab add,,,,,activity main,,ic add black dp,remind,user remind,,,,,add activity,,,0.5294607654213905
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,activity main,,ic add black dp,,user reminder icon,,,,,add activity,,,0.5354209840297699
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab add,,,,,activity main,,ic add black dp,sample todo,user,,,title,,add activity,,,0.48117831349372864
a25b2,a25b2-a21b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,fab add,,,,,activity main,,ic add black dp,sample todo,list item textview,,,,,main activity,,,0.4451220120702471
a25b2,a25b2-a21b2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,new item,new item description,,,,,activity main,,,,user,,,title,,add activity,,,0.48349418863654137
a25b2,a25b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,new item,new item description,,,,,activity main,,,,add item fab,,,,,main activity,,ic add white dp,0.5459739800010409
a25b2,a25b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,new item,new item description,,,,,activity main,,,minimal,,,,,,main activity,,,0.7177010426918665
a25b2,a25b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,new item,new item description,,,,,activity main,,,,,option,,,,main activity,,,0.774014949798584
a25b2,a25b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,new item,new item description,,,,,activity main,,,,,navigate,,,,add activity,,,0.4871680587530136
a25b2,a25b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,new item,new item description,,,,,activity main,,,,make float action button,,,,,add activity,,ic send white dp,0.33202907868794035
a25b2,a25b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.Switch,fillable,clickable,1.0,new item,new item description,,,,,activity main,,,off,date compat,,,,remind,add activity,,,0.32863915090759593
a25b2,a25b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,new item,new item description,,,,,activity main,,,remind,user remind,,,,,add activity,,,0.3614570677280426
a25b2,a25b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,new item,new item description,,,,,activity main,,,,user reminder icon,,,,,add activity,,,0.4133660227060318
a25b2,a25b2-a21b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,new item,new item description,,,,,activity main,,,sample todo,list item textview,,,,,main activity,,,0.5422937971140657
a25b2,a25b2-a21b2,2.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,2.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,make float action button,,,,,add activity,,ic send white dp,0.7008060589432716
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,add item fab,,,,,main activity,,ic add white dp,0.8283538056744469
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,button add new item,do,,,quantity,activity main,,ic do black dp,minimal,,,,,,main activity,,,0.7576587299505869
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,,option,,,,main activity,,,0.7782366077105204
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,button add new item,do,,,quantity,activity main,,ic do black dp,n todos,,,,,,main activity,,,0.6345074698328972
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,user,,,title,,add activity,,,0.6372234746813774
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,,navigate,,,,add activity,,,0.7482080608606339
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.Switch,clickable,clickable,1.0,,button add new item,do,,,quantity,activity main,,ic do black dp,off,date compat,,,,remind,add activity,,,0.5148191601037979
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,button add new item,do,,,quantity,activity main,,ic do black dp,remind,user remind,,,,,add activity,,,0.5938036382198334
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,button add new item,do,,,quantity,activity main,,ic do black dp,,user reminder icon,,,,,add activity,,,0.5826324105262757
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,button add new item,do,,,quantity,activity main,,ic do black dp,sample todo,user,,,title,,add activity,,,0.5358664095401764
a25b2,a25b2-a21b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,button add new item,do,,,quantity,activity main,,ic do black dp,sample todo,list item textview,,,,,main activity,,,0.6323438627379281
a25b2,a25b2-a21b2,3.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,sample todo,description,,,,,activity main,,,sample todo,list item textview,,,,,main activity,,,0.8662572741508484
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,description,,,,,activity main,,,,add item fab,,,,,main activity,,ic add white dp,0.5633559197187423
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,description,,,,,activity main,,,minimal,,,,,,main activity,,,0.7207085092862447
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,sample todo,description,,,,,activity main,,,,,option,,,,main activity,,,0.7251841127872467
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,description,,,,,activity main,,,n todos,,,,,,main activity,,,0.7157045416533947
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,description,,,,,activity main,,,,user,,,title,,add activity,,,0.47461117431521416
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,description,,,,,activity main,,,,,navigate,,,,add activity,,,0.4979017525911331
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,description,,,,,activity main,,,,make float action button,,,,,add activity,,ic send white dp,0.3897936552762985
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.Switch,clickable,clickable,1.0,sample todo,description,,,,,activity main,,,off,date compat,,,,remind,add activity,,,0.3717876523733139
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,sample todo,description,,,,,activity main,,,remind,user remind,,,,,add activity,,,0.3415291652083397
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,sample todo,description,,,,,activity main,,,,user reminder icon,,,,,add activity,,,0.36465887278318404
a25b2,a25b2-a21b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,description,,,,,activity main,,,sample todo,user,,,title,,add activity,,,0.7131060063838959
a23b2,a23b2-a22b2,1.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab new task,,,,,view main activity,,plus white,,fab add,,,,,ui home main activity,,,0.6147876543303331
a23b2,a23b2-a22b2,1.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab new task,,,,,view main activity,,plus white,default,txt title,,,,,ui home main activity,,,0.39814945097480503
